"","Date","BarcodeID","SpeciesID","CountTotal","SizeMean","SizeMedian","SizeSD","BiomassTotal","Notes.x","TripID","Region","Reach","RiverMile","Collector","SampleNumber","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes.y","Density","X_00060_00003"
"211",2009-04-27,"D06193","NZMS",1,0.5,0.5,NA,0,NA,"LF20090426","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","09:04:00",5.28,"","Net",NA,85.52,0.27,17.33,FALSE,"","Foodbase",2009-04-28,NA,FALSE,"","","Discharge = 8140 cfs. Original SampleID 377. Barcode retroactively assigned (2017-07-06 JDM). ",522.775500088188,10200
"212",2009-05-18,"D06230","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","17",NA,NA,1,4,"Day","16:46:00",5.25,"","Net",NA,118.23,0.38,23.97,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 11900 cfs. Original SampleID 397. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"213",2009-05-18,"D06219","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","07:50:00",5.37,"","Net",NA,84.57,0.26,17.14,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 9450 cfs. Original SampleID 389. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"214",2009-05-18,"D06220","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","08:00:00",5.33,"","Net",NA,80.14,0.25,16.24,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 9450 cfs. Original SampleID 390. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"215",2009-05-18,"D06229","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","18",NA,NA,1,4,"Day","16:54:00",5.43,"","Net",NA,118.28,0.36,23.98,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 11850 cfs. Original SampleID 398. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"216",2009-05-18,"D06225","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","11:58:00",5.42,"","Net",NA,94.53,0.29,19.16,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 395. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"217",2009-05-18,"D06226","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","12:06:00",5.28,"","Net",NA,481.19,1.52,97.54,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 10400 cfs. Original SampleID 396. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"218",2009-05-18,"D06227","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","19",NA,NA,1,4,"Day","17:02:00",5.5,"","Net",NA,125.7,0.38,25.48,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 11800 cfs. Original SampleID 399. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"219",2009-05-18,"D06228","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Day","07:43:00",5.23,"","Net",NA,84.87,0.27,17.2,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 9450 cfs. Original SampleID 388. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"220",2009-05-18,"D06216","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","8",NA,NA,1,4,"Day","10:47:00",5.33,"","Net",NA,104.8,0.33,21.24,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 9240 cfs. Original SampleID 391. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"221",2009-05-18,"D06217","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","10:54:00",5.2,"","Net",NA,97.19,0.31,19.7,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 9400 cfs. Original SampleID 392. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"222",2009-05-18,"D06218","NZMS",0,NA,NA,NA,0,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","11:02:00",5.37,"","Net",NA,107.2,0.33,21.73,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 9500 cfs. Original SampleID 393. Barcode retroactively assigned (2017-07-06 JDM). ",0,10200
"223",2009-05-18,"D06224","NZMS",3,0.5,0.5,0,0.01,NA,"LF20090517","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","11:50:00",5.33,"","Net",NA,108.33,0.34,21.96,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 10200 cfs. Original SampleID 394. Barcode retroactively assigned (2017-07-06 JDM). ",1237.66385471698,10200
"224",2009-05-25,"D06244","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Crepuscular","18:51:00",4.6,"","Net",NA,79.3,0.29,16.07,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 368. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"225",2009-05-25,"D06255","NZMS",2,0.5,0.5,0,0.01,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Day","08:06:00",4.98,"","Net",NA,85.62,0.29,17.36,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 356. Barcode retroactively assigned (2017-07-06 JDM). ",2884.76998139138,7960
"226",2009-05-25,"D06243","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","15:51:00",5.02,"","Net",NA,78.31,0.26,15.87,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7950 cfs. Original SampleID 364. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"227",2009-05-25,"D06247","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","7",NA,NA,1,4,"Day","15:37:00",5.4,"","Net",NA,92.81,0.29,18.81,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7930 cfs. Original SampleID 362. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"228",2009-05-25,"D06248","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","8",NA,NA,1,4,"Day","15:44:00",4.97,"","Net",NA,77.5,0.26,15.71,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7930 cfs. Original SampleID 363. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"229",2009-05-25,"D06256","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","08:13:00",4.93,"","Net",NA,85.54,0.29,17.34,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 357. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"230",2009-05-25,"D06250","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","17:19:00",5.07,"","Net",NA,93.29,0.31,18.91,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7950 cfs. Original SampleID 367. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"231",2009-05-25,"D06251","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","4",NA,NA,1,4,"Day","14:39:00",5.07,"","Net",NA,92.48,0.3,18.75,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7950 cfs. Original SampleID 359. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"232",2009-05-25,"D06252","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","14:45:00",5.53,"","Net",NA,100.18,0.3,20.31,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 360. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"233",2009-05-25,"D06253","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","6",NA,NA,1,4,"Day","14:53:00",4.92,"","Net",NA,85.68,0.29,17.37,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 361. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"234",2009-05-25,"D06245","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","14",NA,NA,1,4,"Crepuscular","18:57:00",5.08,"","Net",NA,87.53,0.29,17.74,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 369. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"235",2009-05-25,"D06257","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","08:20:00",5,"","Net",NA,84.12,0.28,17.05,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 358. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"236",2009-05-25,"D06258","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","17:11:00",4.87,"","Net",NA,83.31,0.29,16.89,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7990 cfs. Original SampleID 366. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"237",2009-05-25,"D06249","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","17:02:00",5.15,"","Net",NA,82.31,0.27,16.68,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 8000 cfs. Original SampleID 365. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"238",2009-05-25,"D06246","NZMS",0,NA,NA,NA,0,NA,"LF20090524","GrandCanyon","CRLeesFerry",0,"","15",NA,NA,1,4,"Crepuscular","19:04:00",5.05,"","Net",NA,85.14,0.28,17.26,FALSE,"","Foodbase",2009-06-25,NA,FALSE,"","","Discharge = 7970 cfs. Original SampleID 370. Barcode retroactively assigned (2017-07-06 JDM). ",0,7960
"239",2009-07-28,"D06304","NZMS",4,0.5,0.5,0,0.01,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Crepuscular","19:38:00",5,"","Net",NA,181.52,0.61,36.79,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 17000 cfs. Original SampleID 407. Barcode retroactively assigned (2017-07-06 JDM). ",285.233441742359,13800
"240",2009-07-28,"D06306","NZMS",5,1.2,0.5,1.57,0.59,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Crepuscular","20:02:00",5,"","Net",NA,160.59,0.54,32.55,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 17000 cfs. Original SampleID 409. Barcode retroactively assigned (2017-07-06 JDM). ",402.985342615261,13800
"241",2009-07-28,"D06305","NZMS",4,0.5,0.5,0,0.01,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Crepuscular","19:50:00",5,"","Net",NA,172.48,0.57,34.96,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 17000 cfs. Original SampleID 408. Barcode retroactively assigned (2017-07-06 JDM). ",300.164139636768,13800
"242",2009-07-29,"D06310","NZMS",0,NA,NA,NA,0,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","07:34:00",5.17,"","Net",NA,85.17,0.27,17.26,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 9100 cfs. Original SampleID 411. Barcode retroactively assigned (2017-07-06 JDM). ",0,13700
"243",2009-07-29,"D06316","NZMS",16,0.5,0.5,0,0.06,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","7",NA,NA,1,4,"Day","11:02:00",5.25,"","Net",NA,124.33,0.39,25.2,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 11600 cfs. Original SampleID 413. Barcode retroactively assigned (2017-07-06 JDM). ",1716.08821796261,13700
"244",2009-07-29,"D06309","NZMS",0,NA,NA,NA,0,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","4",NA,NA,1,4,"Day","07:24:00",5.37,"","Net",NA,106.31,0.33,21.55,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 9120 cfs. Original SampleID 410. Barcode retroactively assigned (2017-07-06 JDM). ",0,13700
"245",2009-07-29,"D06314","NZMS",16,0.59,0.5,0.2,0.11,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","13:37:00",2.5,"","Net",NA,173.05,1.15,35.08,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 15200 cfs. Original SampleID 416. Barcode retroactively assigned (2017-07-06 JDM). ",1232.7657666094,13700
"246",2009-07-29,"D06315","NZMS",4,0.5,0.5,0,0.01,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","13:53:00",5,"","Net",NA,148.08,0.49,30.02,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 15450 cfs. Original SampleID 418. Barcode retroactively assigned (2017-07-06 JDM). ",360.13843348316,13700
"247",2009-07-29,"D06312","NZMS",3,1.67,0.5,2.02,0.59,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","8",NA,NA,1,4,"Day","11:09:00",5,"","Net",NA,136.6,0.46,27.69,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 11750 cfs. Original SampleID 415. Barcode retroactively assigned (2017-07-06 JDM). ",292.831954852775,13700
"248",2009-07-29,"D06313","NZMS",4,0.5,0.5,0,0.01,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","11:16:00",5.17,"","Net",NA,143.3,0.46,29.05,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 11900 cfs. Original SampleID 414. Barcode retroactively assigned (2017-07-06 JDM). ",372.163709919603,13700
"249",2009-07-29,"D06321","NZMS",0,NA,NA,NA,0,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","13:46:00",4.25,"","Net",NA,145.13,0.57,29.42,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 15300 cfs. Original SampleID 417. Barcode retroactively assigned (2017-07-06 JDM). ",0,13700
"250",2009-07-29,"D06311","NZMS",0,NA,NA,NA,0,NA,"LF20090728","GrandCanyon","CRLeesFerry",0,"","6",NA,NA,1,4,"Day","07:44:00",5.25,"","Net",NA,90.46,0.29,18.34,FALSE,"","Foodbase",2009-09-24,NA,FALSE,"","","Discharge = 9090 cfs. Original SampleID 412. Barcode retroactively assigned (2017-07-06 JDM). ",0,13700
"251",2009-08-26,"D06327","NZMS",270,0.58,0.5,0.46,3.72,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Crepuscular","18:43:00",5.58,"","Net",NA,208.66,0.62,42.3,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 17200 cfs. Original SampleID 419. Barcode retroactively assigned (2017-07-06 JDM). ",16745.327109098,13800
"252",2009-08-27,"D06331","NZMS",14,0.5,0.5,0,0.05,NA,"LF20090826","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","11:54:00",5.62,"","Net",NA,152.58,0.45,30.93,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 12850 cfs. Original SampleID 428. Barcode retroactively assigned (2017-07-06 JDM). ",1187.45826466068,13800
"253",2009-08-27,"D06335","NZMS",104,0.52,0.5,0.1,0.45,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","14",NA,NA,1,4,"Day","13:40:00",5.6,"","Net",NA,165.17,0.49,33.48,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 15200 cfs. Original SampleID 432. Barcode retroactively assigned (2017-07-06 JDM). ",8149.25915066417,13800
"254",2009-08-27,"D06332","NZMS",60,0.52,0.5,0.09,0.26,NA,"LF20090826","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","12:08:00",5.48,"","Net",NA,145.26,0.44,29.44,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 13150 cfs. Original SampleID 429. Barcode retroactively assigned (2017-07-06 JDM). ",5346.67373727993,13800
"255",2009-08-27,"D06339","NZMS",38,0.54,0.5,0.14,0.19,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","6",NA,NA,1,4,"Day","07:13:00",5.5,"","Net",NA,89.9,0.27,18.22,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 9200 cfs. Original SampleID 424. Barcode retroactively assigned (2017-07-06 JDM). ",5471.48814797823,13800
"256",2009-08-27,"D06334","NZMS",114,0.5,0.5,0,0.42,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","13:25:00",5.4,"","Net",NA,179.61,0.55,36.41,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 14950 cfs. Original SampleID 431. Barcode retroactively assigned (2017-07-06 JDM). ",8213.99456656111,13800
"257",2009-08-27,"D06328","NZMS",42,0.54,0.5,0.13,0.2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","7",NA,NA,1,4,"Day","10:26:00",5.67,"","Net",NA,141.44,0.42,28.67,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 10600 cfs. Original SampleID 425. Barcode retroactively assigned (2017-07-06 JDM). ",3843.18982831757,13800
"258",2009-08-27,"D06336","NZMS",165,0.52,0.5,0.09,0.69,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","15",NA,NA,1,4,"Day","13:54:00",5.47,"","Net",NA,148.81,0.45,30.16,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 15550 cfs. Original SampleID 433. Barcode retroactively assigned (2017-07-06 JDM). ",14352.3443557753,13800
"259",2009-08-27,"D06338","NZMS",34,0.53,0.5,0.12,0.16,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","06:58:00",5.78,"","Net",NA,71.04,0.2,14.4,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 9200 cfs. Original SampleID 423. Barcode retroactively assigned (2017-07-06 JDM). ",6194.22053711541,13800
"260",2009-08-27,"D06329","NZMS",65,0.52,0.5,0.09,0.27,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","8",NA,NA,1,4,"Day","10:41:00",5.4,"","Net",NA,124.49,0.38,25.23,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 11000 cfs. Original SampleID 426. Barcode retroactively assigned (2017-07-06 JDM). ",6758.74941449258,13800
"261",2009-08-27,"D06330","NZMS",53,0.5,0.5,0,0.2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","10:57:00",5.62,"","Net",NA,121.99,0.36,24.73,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 11400 cfs. Original SampleID 427. Barcode retroactively assigned (2017-07-06 JDM). ",5622.40326577208,13800
"262",2009-08-27,"D06333","NZMS",81,0.5,0.5,0,0.3,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090826","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","12:23:00",5.53,"","Net",NA,151.8,0.46,30.77,FALSE,"","Foodbase",2009-11-17,NA,FALSE,"","","Discharge = 13550 cfs. Original SampleID 430. Barcode retroactively assigned (2017-07-06 JDM). ",6906.01888249767,13800
"263",2009-09-09,"D06340","NZMS",0,NA,NA,NA,0,NA,"LF20090909","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Night","20:09:00",5.4,"","Net",NA,102.54,0.32,20.78,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 434. Barcode retroactively assigned (2017-07-06 JDM). ",0,10300
"264",2009-09-09,"D06341","NZMS",24,0.73,0.5,0.72,0.73,NA,"LF20090909","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Night","20:20:00",5.23,"","Net",NA,75.8,0.24,15.36,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 435. Barcode retroactively assigned (2017-07-06 JDM). ",13600.7199368406,10300
"265",2009-09-09,"D06342","NZMS",28,0.61,0.5,0.31,0.26,NA,"LF20090909","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Night","20:30:00",5.17,"","Net",NA,110.42,0.36,22.38,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 436. Barcode retroactively assigned (2017-07-06 JDM). ",10890.2994311074,10300
"266",2009-09-10,"D06355","NZMS",10,0.5,0.5,0,0.04,NA,"LF20090909","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","09:00:00",5.9,"","Net",NA,108.94,0.31,22.08,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 440. Barcode retroactively assigned (2017-07-06 JDM). ",3942.23766285234,10300
"267",2009-09-10,"D06354","NZMS",20,0.52,0.5,0.11,0.09,NA,"LF20090909","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","08:50:00",5.75,"","Net",NA,123.82,0.36,25.1,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 439. Barcode retroactively assigned (2017-07-06 JDM). ",6935.82530643662,10300
"268",2009-09-10,"D06346","NZMS",102,0.57,0.5,0.28,0.83,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090909","GrandCanyon","CRLeesFerry",0,"","15",NA,NA,1,4,"Crepuscular","18:49:00",5.45,"","Net",NA,123.42,0.38,25.02,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 445. Barcode retroactively assigned (2017-07-06 JDM). ",35485.811250078,10300
"269",2009-09-10,"D06347","NZMS",70,0.5,0.5,0,0.26,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090909","GrandCanyon","CRLeesFerry",0,"","16",NA,NA,1,4,"Crepuscular","19:12:00",5.48,"","Net",NA,116.64,0.35,23.64,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 446. Barcode retroactively assigned (2017-07-06 JDM). ",25774.6299987503,10300
"270",2009-09-10,"D06349","NZMS",23,0.5,0.5,0,0.09,NA,"LF20090909","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","14:18:00",5.5,"","Net",NA,125.17,0.38,25.37,FALSE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 443. Barcode retroactively assigned (2017-07-06 JDM). ",7891.31247419366,10300
"271",2009-09-10,"D06350","NZMS",53,0.5,0.5,0,0.2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20090909","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","08:10:00",5.85,"","Net",NA,97.57,0.28,19.78,TRUE,"","Foodbase",2009-10-05,NA,FALSE,"","","Discharge = 10300 cfs. Original SampleID 437. Community composition sample. May not have any quantitative drift estimates. Barcode retroactively assigned (2017-07-06 JDM). ",23323.3781727822,10300
